date,store_id,store_innum,mall_id,city_id,mall_innum,month,day_of_week,is_weekend,is_holiday,is_workday,is_work_tmw,holiday_level,holiday_length,th_holiday,holiday_type,holiday_name,days_to_last_holiday,days_to_next_holiday,days_to_last_release_date,days_to_next_release_date,days_to_last_sale_date,days_to_next_sale_date
2023-01-01,1.0,1854.0,300.0,350100.0,34430.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,2.0,1032.0,29.0,310100.0,58728.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,3.0,4224.0,286.0,440300.0,60378.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,4.0,960.0,17.0,610100.0,20314.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,5.0,1280.0,297.0,350200.0,33263.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,6.0,1461.0,201.0,520100.0,13087.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,7.0,3052.0,9.0,440100.0,41714.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,8.0,897.0,14.0,350200.0,25924.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,9.0,3676.0,104.0,220100.0,58786.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,10.0,3247.0,315.0,340100.0,78091.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,11.0,3471.0,71.0,420100.0,45121.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,12.0,2488.0,66.0,370100.0,29568.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,13.0,1329.0,146.0,440300.0,23734.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,14.0,1346.0,263.0,310100.0,18512.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,15.0,3735.0,22.0,310100.0,70901.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,16.0,1399.0,59.0,210100.0,44376.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,17.0,3003.0,78.0,441300.0,17551.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,18.0,650.0,375.0,320800.0,10093.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,19.0,2369.0,19.0,420100.0,45947.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-01,20.0,2577.0,32.0,321200.0,42376.0,1,7,1,1,0,0,2.0,3.0,2.0,HT01,HD01,84,18.0,115,254,114,264
2023-01-02,1.0,1201.0,300.0,350100.0,27732.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,2.0,587.0,29.0,310100.0,51824.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,3.0,2570.0,286.0,440300.0,46230.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,4.0,759.0,17.0,610100.0,16828.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,5.0,867.0,297.0,350200.0,28048.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,6.0,1425.0,201.0,520100.0,11656.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,7.0,2554.0,9.0,440100.0,35522.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,8.0,854.0,14.0,350200.0,27446.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,9.0,2937.0,104.0,220100.0,39687.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,10.0,2854.0,315.0,340100.0,56255.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,11.0,2313.0,71.0,420100.0,29341.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,12.0,1656.0,66.0,370100.0,33126.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,13.0,910.0,146.0,440300.0,23280.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,14.0,702.0,263.0,310100.0,13693.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,15.0,2072.0,22.0,310100.0,51140.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,16.0,1098.0,59.0,210100.0,39560.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,17.0,1937.0,78.0,441300.0,15910.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,18.0,524.0,375.0,320800.0,7905.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,19.0,1580.0,19.0,420100.0,38960.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-02,20.0,1316.0,32.0,321200.0,24608.0,1,1,0,1,0,1,2.0,3.0,3.0,HT01,HD01,84,18.0,116,253,115,263
2023-01-03,1.0,920.0,300.0,350100.0,20493.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,2.0,438.0,29.0,310100.0,24180.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,3.0,1541.0,286.0,440300.0,36470.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,4.0,389.0,17.0,610100.0,15633.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,5.0,541.0,297.0,350200.0,18410.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,6.0,1089.0,201.0,520100.0,4618.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,7.0,1207.0,9.0,440100.0,30557.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,8.0,851.0,14.0,350200.0,24978.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,9.0,1709.0,104.0,220100.0,32083.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,10.0,1277.0,315.0,340100.0,27698.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,11.0,828.0,71.0,420100.0,20596.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,12.0,1023.0,66.0,370100.0,23964.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,13.0,732.0,146.0,440300.0,17318.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,14.0,429.0,263.0,310100.0,9975.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,15.0,1171.0,22.0,310100.0,24877.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,16.0,597.0,59.0,210100.0,23177.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,17.0,1283.0,78.0,441300.0,14780.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,18.0,412.0,375.0,320800.0,6021.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,19.0,537.0,19.0,420100.0,29290.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-03,20.0,610.0,32.0,321200.0,20297.0,1,2,0,0,1,1,,,,,,1,18.0,117,252,116,262
2023-01-04,1.0,891.0,300.0,350100.0,21501.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,2.0,349.0,29.0,310100.0,24895.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,3.0,1478.0,286.0,440300.0,36425.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,4.0,485.0,17.0,610100.0,13712.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,5.0,521.0,297.0,350200.0,19616.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,6.0,1092.0,201.0,520100.0,9041.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,7.0,1353.0,9.0,440100.0,29204.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,8.0,782.0,14.0,350200.0,31241.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,9.0,1620.0,104.0,220100.0,22704.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,10.0,1336.0,315.0,340100.0,27541.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,11.0,1191.0,71.0,420100.0,26183.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,12.0,1065.0,66.0,370100.0,24324.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,13.0,590.0,146.0,440300.0,15223.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,14.0,564.0,263.0,310100.0,9934.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,15.0,877.0,22.0,310100.0,24070.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,16.0,564.0,59.0,210100.0,25061.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,17.0,1049.0,78.0,441300.0,12550.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,18.0,415.0,375.0,320800.0,3952.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,19.0,597.0,19.0,420100.0,22704.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-04,20.0,594.0,32.0,321200.0,32698.0,1,3,0,0,1,1,,,,,,2,17.0,118,251,117,261
2023-01-05,1.0,1108.0,300.0,350100.0,21540.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,2.0,303.0,29.0,310100.0,27948.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,3.0,1372.0,286.0,440300.0,38398.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,4.0,438.0,17.0,610100.0,11120.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,5.0,468.0,297.0,350200.0,13658.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,6.0,1026.0,201.0,520100.0,8791.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,7.0,1353.0,9.0,440100.0,33116.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,8.0,702.0,14.0,350200.0,24571.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,9.0,1656.0,104.0,220100.0,26015.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,10.0,1280.0,315.0,340100.0,28050.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,11.0,1059.0,71.0,420100.0,32025.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,12.0,1085.0,66.0,370100.0,28364.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,13.0,719.0,146.0,440300.0,14947.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,14.0,435.0,263.0,310100.0,10301.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,15.0,1405.0,22.0,310100.0,29904.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,16.0,702.0,59.0,210100.0,25707.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,17.0,815.0,78.0,441300.0,14625.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,18.0,336.0,375.0,320800.0,5933.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,19.0,501.0,19.0,420100.0,21220.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-05,20.0,693.0,32.0,321200.0,33743.0,1,4,0,0,1,1,,,,,,3,16.0,119,250,118,260
2023-01-06,1.0,1148.0,300.0,350100.0,28313.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,2.0,491.0,29.0,310100.0,34355.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,3.0,1600.0,286.0,440300.0,45538.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,4.0,504.0,17.0,610100.0,15084.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,5.0,531.0,297.0,350200.0,21284.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,6.0,1095.0,201.0,520100.0,8610.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,7.0,1498.0,9.0,440100.0,31314.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,8.0,768.0,14.0,350200.0,25667.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,9.0,1716.0,104.0,220100.0,34671.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,10.0,1745.0,315.0,340100.0,34430.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,11.0,1184.0,71.0,420100.0,30164.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,12.0,1029.0,66.0,370100.0,31730.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,13.0,864.0,146.0,440300.0,19833.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,14.0,554.0,263.0,310100.0,12735.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,15.0,1346.0,22.0,310100.0,37046.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,16.0,528.0,59.0,210100.0,31185.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,17.0,947.0,78.0,441300.0,18490.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,18.0,554.0,375.0,320800.0,4165.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,19.0,567.0,19.0,420100.0,35896.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-06,20.0,815.0,32.0,321200.0,32400.0,1,5,0,0,1,0,,,,,,4,15.0,120,249,119,259
2023-01-07,1.0,1973.0,300.0,350100.0,38584.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,2.0,924.0,29.0,310100.0,56976.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,3.0,3887.0,286.0,440300.0,55564.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,4.0,669.0,17.0,610100.0,25930.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,5.0,1089.0,297.0,350200.0,48755.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,6.0,1798.0,201.0,520100.0,13222.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,7.0,2273.0,9.0,440100.0,38538.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,8.0,1254.0,14.0,350200.0,29975.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,9.0,2537.0,104.0,220100.0,48364.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,10.0,2692.0,315.0,340100.0,52242.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,11.0,2646.0,71.0,420100.0,34360.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,12.0,1498.0,66.0,370100.0,31420.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,13.0,1372.0,146.0,440300.0,26114.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,14.0,1036.0,263.0,310100.0,19077.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,15.0,2389.0,22.0,310100.0,53448.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,16.0,1300.0,59.0,210100.0,44604.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,17.0,1788.0,78.0,441300.0,20621.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,18.0,679.0,375.0,320800.0,9947.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,19.0,1313.0,19.0,420100.0,33713.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-07,20.0,1399.0,32.0,321200.0,48060.0,1,6,1,0,0,0,,,,,,5,14.0,121,248,120,258
2023-01-08,1.0,1927.0,300.0,350100.0,33452.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,2.0,679.0,29.0,310100.0,59917.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,3.0,2831.0,286.0,440300.0,53445.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,4.0,881.0,17.0,610100.0,29827.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,5.0,782.0,297.0,350200.0,48998.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,6.0,1765.0,201.0,520100.0,17948.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,7.0,2333.0,9.0,440100.0,48360.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,8.0,980.0,14.0,350200.0,36590.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,9.0,3055.0,104.0,220100.0,48551.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,10.0,2488.0,315.0,340100.0,49844.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,11.0,2574.0,71.0,420100.0,43440.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,12.0,1475.0,66.0,370100.0,34680.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,13.0,1356.0,146.0,440300.0,20291.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,14.0,1056.0,263.0,310100.0,17633.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,15.0,1871.0,22.0,310100.0,60520.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,16.0,1036.0,59.0,210100.0,48170.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,17.0,2161.0,78.0,441300.0,14502.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,18.0,610.0,375.0,320800.0,9092.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,19.0,1359.0,19.0,420100.0,49387.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-08,20.0,1547.0,32.0,321200.0,51451.0,1,7,1,0,0,1,,,,,,6,13.0,122,247,121,257
2023-01-09,1.0,765.0,300.0,350100.0,24646.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,2.0,363.0,29.0,310100.0,22794.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,3.0,1395.0,286.0,440300.0,39423.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,4.0,557.0,17.0,610100.0,13002.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,5.0,617.0,297.0,350200.0,27930.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,6.0,1158.0,201.0,520100.0,10010.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,7.0,1277.0,9.0,440100.0,36986.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,8.0,561.0,14.0,350200.0,28717.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,9.0,1399.0,104.0,220100.0,25787.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,10.0,1306.0,315.0,340100.0,28263.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,11.0,910.0,71.0,420100.0,26782.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,12.0,1244.0,66.0,370100.0,32447.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,13.0,785.0,146.0,440300.0,19200.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,14.0,574.0,263.0,310100.0,12255.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,15.0,1244.0,22.0,310100.0,32327.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,16.0,699.0,59.0,210100.0,24603.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,17.0,1141.0,78.0,441300.0,13048.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,18.0,429.0,375.0,320800.0,6448.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,19.0,650.0,19.0,420100.0,27682.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-09,20.0,689.0,32.0,321200.0,37853.0,1,1,0,0,1,1,,,,,,7,12.0,123,246,122,256
2023-01-10,1.0,1095.0,300.0,350100.0,23814.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,2.0,333.0,29.0,310100.0,29886.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,3.0,1300.0,286.0,440300.0,40555.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,4.0,498.0,17.0,610100.0,12688.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,5.0,564.0,297.0,350200.0,19561.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,6.0,1435.0,201.0,520100.0,9495.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,7.0,1349.0,9.0,440100.0,30428.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,8.0,1019.0,14.0,350200.0,36074.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,9.0,2059.0,104.0,220100.0,25876.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,10.0,1554.0,315.0,340100.0,30331.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,11.0,940.0,71.0,420100.0,25390.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,12.0,1122.0,66.0,370100.0,35880.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,13.0,554.0,146.0,440300.0,17630.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,14.0,458.0,263.0,310100.0,13225.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,15.0,1362.0,22.0,310100.0,36017.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,16.0,627.0,59.0,210100.0,25573.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,17.0,1171.0,78.0,441300.0,14364.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,18.0,491.0,375.0,320800.0,6920.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,19.0,544.0,19.0,420100.0,28857.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-10,20.0,983.0,32.0,321200.0,36208.0,1,2,0,0,1,1,,,,,,8,11.0,124,245,123,255
2023-01-11,1.0,1168.0,300.0,350100.0,27970.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,2.0,386.0,29.0,310100.0,37032.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,3.0,1716.0,286.0,440300.0,42422.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,4.0,630.0,17.0,610100.0,18822.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,5.0,432.0,297.0,350200.0,27034.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,6.0,1240.0,201.0,520100.0,10285.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,7.0,1521.0,9.0,440100.0,27373.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,8.0,1026.0,14.0,350200.0,28082.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,9.0,1917.0,104.0,220100.0,29880.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,10.0,1197.0,315.0,340100.0,37023.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,11.0,1046.0,71.0,420100.0,29187.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,12.0,1128.0,66.0,370100.0,35537.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,13.0,900.0,146.0,440300.0,20952.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,14.0,633.0,263.0,310100.0,12850.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,15.0,1217.0,22.0,310100.0,37374.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,16.0,940.0,59.0,210100.0,31410.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,17.0,980.0,78.0,441300.0,17605.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
2023-01-11,18.0,465.0,375.0,320800.0,9107.0,1,3,0,0,1,1,,,,,,9,10.0,125,244,124,254
